id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,month,year_month,year,season,house_age,basement,median_price_zip,median_price_season,status,selling_price,profit
1515910290,2014-08-25,397450.0,4,2.5,2650,9451,2.0,no,0,4,8,2650,0,1993-01-01,1970-01-01,98042,47.3693,-122.12899999999999,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,437195.00000000006,39745.00000000006
121059007,2014-08-08,210000.0,4,1.0,1200,43560,1.0,no,0,3,5,1200,0,1968-01-01,1970-01-01,98042,47.3375,-122.12299999999999,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,273000.0,63000.0
7754900280,2014-06-23,322200.0,4,2.25,2010,19000,2.0,no,0,4,8,2010,0,1975-01-01,1970-01-01,98042,47.3734,-122.119,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,354420.0,32220.0
8944320470,2014-06-23,345950.0,3,2.5,2110,4118,2.0,no,0,3,8,2110,0,1989-01-01,1970-01-01,98042,47.3878,-122.15299999999999,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,380545.00000000006,34595.00000000006
5469502780,2014-08-12,350000.0,4,2.5,2260,13755,1.0,no,0,4,9,2260,0,1975-01-01,1970-01-01,98042,47.3767,-122.161,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,385000.00000000006,35000.00000000006
1522059120,2014-07-09,409124.0,5,3.25,3320,11340,2.0,no,0,4,8,2480,840,1999-01-01,1970-01-01,98042,47.3904,-122.154,7,2014-07,2014,summer,new,yes,292500.0,300000.0,buy,450036.4,40912.40000000002
8651442810,2014-07-10,152000.0,3,1.0,920,4875,1.0,no,0,4,7,920,0,1978-01-01,1970-01-01,98042,47.3623,-122.09,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,197600.0,45600.0
5469503280,2014-07-21,449950.0,4,2.5,3100,10000,2.0,no,0,3,9,3100,0,1978-01-01,1970-01-01,98042,47.3741,-122.15,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,494945.00000000006,44995.00000000006
3622059180,2014-07-03,390000.0,4,2.0,1900,76877,1.0,no,0,3,8,1900,0,2004-01-01,1970-01-01,98042,47.3491,-122.113,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,429000.00000000006,39000.00000000006
2722059075,2014-08-11,455000.0,3,2.75,2720,31314,3.0,no,2,3,8,2720,0,1986-01-01,1970-01-01,98042,47.3689,-122.163,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,500500.00000000006,45500.00000000006
1796350300,2014-07-10,195000.0,2,1.0,860,10400,1.0,no,0,4,6,860,0,1983-01-01,1970-01-01,98042,47.3682,-122.096,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,253500.0,58500.0
5469501530,2014-06-03,575000.0,3,2.25,3800,33825,1.0,no,0,4,10,3330,470,1976-01-01,1970-01-01,98042,47.3797,-122.152,6,2014-06,2014,summer,new,yes,292500.0,300000.0,buy,632500.0,57500.0
3832060940,2014-07-29,305000.0,4,2.5,2320,4683,2.0,no,0,3,7,2320,0,2007-01-01,1970-01-01,98042,47.3349,-122.059,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,335500.0,30500.0
1022059161,2014-06-13,454000.0,4,2.25,2630,39000,2.0,no,0,3,9,2630,0,1979-01-01,1970-01-01,98042,47.4089,-122.149,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,499400.00000000006,45400.00000000006
2517000150,2014-07-13,300000.0,3,2.5,1870,3439,2.0,no,0,3,7,1870,0,2005-01-01,1970-01-01,98042,47.3992,-122.163,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,330000.0,30000.0
2422059111,2014-06-20,291000.0,3,1.5,1860,60960,1.0,no,0,4,7,1140,720,1967-01-01,1970-01-01,98042,47.3796,-122.102,6,2014-06,2014,summer,new,yes,292500.0,300000.0,buy,378300.0,87300.0
2587910180,2014-07-16,365000.0,3,1.0,1380,30940,2.0,no,0,3,8,1380,0,1976-01-01,1970-01-01,98042,47.333999999999996,-122.10600000000001,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,401500.00000000006,36500.00000000006
5469501200,2014-08-20,431000.0,3,2.25,2360,14950,1.0,no,0,4,9,2360,0,1978-01-01,1970-01-01,98042,47.3856,-122.15799999999999,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,474100.00000000006,43100.00000000006
6892510200,2014-06-02,290000.0,3,2.5,2080,4828,2.0,no,0,3,8,2080,0,2002-01-01,1970-01-01,98042,47.3737,-122.132,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,377000.0,87000.0
1796360340,2014-07-22,269950.0,3,2.0,1660,8641,2.0,no,0,4,8,1660,0,1987-01-01,1970-01-01,98042,47.3663,-122.088,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,350935.0,80985.0
1786630160,2014-07-11,344200.0,4,2.5,2490,5812,2.0,no,0,3,8,2490,0,2000-01-01,1970-01-01,98042,47.3875,-122.155,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,378620.00000000006,34420.00000000006
1422059129,2014-08-14,375000.0,3,2.0,3120,42247,1.0,no,0,4,7,2150,970,1980-01-01,1970-01-01,98042,47.3925,-122.137,8,2014-08,2014,summer,new,yes,292500.0,300000.0,buy,412500.00000000006,37500.00000000006
9478500570,2014-06-23,300000.0,4,2.5,2620,4469,2.0,no,0,3,7,2620,0,2008-01-01,1970-01-01,98042,47.3663,-122.115,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,330000.0,30000.0
5547500070,2014-07-24,216000.0,3,1.75,1580,9705,1.0,no,0,4,7,1580,0,1977-01-01,1970-01-01,98042,47.3819,-122.09,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,280800.0,64800.0
1274500240,2014-08-20,205000.0,3,1.5,1120,8366,1.0,no,0,3,7,1120,0,1968-01-01,1970-01-01,98042,47.3632,-122.11,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,266500.0,61500.0
3522059196,2014-06-27,355000.0,3,1.75,2040,22693,1.0,no,0,4,8,2040,0,1980-01-01,1970-01-01,98042,47.3519,-122.14,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,390500.00000000006,35500.00000000006
5466400530,2014-07-21,261500.0,3,2.5,1740,6992,2.0,no,0,3,7,1740,0,1990-01-01,1970-01-01,98042,47.3574,-122.15799999999999,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,339950.0,78450.0
8562890910,2014-06-19,320000.0,4,2.5,3490,5000,2.0,no,0,3,8,3490,0,2003-01-01,1970-01-01,98042,47.3772,-122.12700000000001,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,352000.0,32000.0
3422059257,2014-08-28,326000.0,5,2.75,2166,6342,2.0,no,0,3,8,2166,0,2013-01-01,1970-01-01,98042,47.3461,-122.152,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,358600.0,32600.0
2380000040,2014-08-06,390000.0,4,1.75,1910,77574,1.0,no,0,4,8,1910,0,1971-01-01,1970-01-01,98042,47.3932,-122.12,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,429000.00000000006,39000.00000000006
5469501830,2014-06-24,396500.0,3,2.5,2590,18980,1.0,no,0,4,10,2590,0,1976-01-01,1970-01-01,98042,47.3839,-122.15299999999999,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,436150.00000000006,39650.00000000006
2722059215,2014-06-03,239000.0,3,1.75,1340,16480,1.0,no,0,4,7,1340,0,1968-01-01,1970-01-01,98042,47.364,-122.162,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,310700.0,71700.0
7215410430,2014-07-28,476000.0,4,2.5,2740,33158,2.0,no,0,3,9,2740,0,1993-01-01,1970-01-01,98042,47.3333,-122.074,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,523600.00000000006,47600.00000000006
163000010,2014-07-02,330000.0,4,2.5,2105,6093,2.0,no,0,3,8,2105,0,2003-01-01,1970-01-01,98042,47.3531,-122.147,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,363000.00000000006,33000.00000000006
2380000190,2014-07-01,375000.0,3,1.75,2530,35150,1.0,no,0,4,7,1800,730,1977-01-01,1970-01-01,98042,47.3913,-122.12100000000001,7,2014-07,2014,summer,new,yes,292500.0,300000.0,buy,412500.00000000006,37500.00000000006
1156000250,2014-06-02,320000.0,5,2.5,3020,21441,1.0,no,0,4,8,1510,1510,1978-01-01,1970-01-01,98042,47.3392,-122.131,6,2014-06,2014,summer,new,yes,292500.0,300000.0,buy,352000.0,32000.0
2922069134,2014-08-29,585000.0,3,1.75,2170,153767,1.0,no,0,3,7,2170,0,1976-01-01,1970-01-01,98042,47.3694,-122.065,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,643500.0,58500.0
1796350080,2014-06-23,239950.0,3,1.75,1230,9600,1.0,no,0,4,7,1230,0,1984-01-01,1970-01-01,98042,47.3675,-122.095,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,311935.0,71985.0
4299000130,2014-07-28,341950.0,5,3.0,3070,5252,2.0,no,0,3,8,3070,0,2005-01-01,1970-01-01,98042,47.3666,-122.12799999999999,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,376145.00000000006,34195.00000000006
6654700250,2014-08-12,381000.0,5,2.75,3060,6895,2.0,no,0,3,8,3060,0,2003-01-01,1970-01-01,98042,47.3809,-122.098,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,419100.00000000006,38100.00000000006
3783100080,2014-06-04,261000.0,3,1.5,1810,29308,1.0,no,0,3,7,950,860,1983-01-01,1970-01-01,98042,47.3585,-122.06700000000001,6,2014-06,2014,summer,new,yes,292500.0,300000.0,buy,339300.0,78300.0
9238440130,2014-06-30,337000.0,4,2.5,2230,5970,2.0,no,0,4,7,2230,0,2002-01-01,1970-01-01,98042,47.3745,-122.131,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,370700.00000000006,33700.00000000006
2621760290,2014-08-27,365000.0,4,2.5,2800,6820,2.0,no,0,4,7,2800,0,1997-01-01,1970-01-01,98042,47.3695,-122.10799999999999,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,401500.00000000006,36500.00000000006
50300090,2014-08-11,398950.0,4,3.0,3000,10297,2.0,no,0,3,8,3000,0,2003-01-01,1970-01-01,98042,47.3684,-122.073,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,438845.00000000006,39895.00000000006
322059095,2014-08-11,269950.0,4,2.5,2060,13500,1.0,no,0,3,7,1260,800,1968-01-01,1970-01-01,98042,47.4229,-122.15299999999999,8,2014-08,2014,summer,new,yes,292500.0,300000.0,buy,350935.0,80985.0
621069154,2014-07-21,226000.0,4,1.5,1200,10890,1.0,no,0,5,7,1200,0,1972-01-01,1970-01-01,98042,47.3423,-122.088,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,293800.0,67800.0
321030070,2014-08-14,375000.0,4,2.5,2310,7800,2.0,no,0,3,8,2310,0,2011-01-01,1970-01-01,98042,47.3737,-122.164,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,412500.00000000006,37500.00000000006
3832050890,2014-07-15,282000.0,3,2.5,2010,5399,2.0,no,0,3,7,2010,0,2006-01-01,1970-01-01,98042,47.3338,-122.052,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,366600.0,84600.0
6792200066,2014-07-25,280000.0,4,2.25,1834,7460,2.0,no,0,3,8,1834,0,2012-01-01,1970-01-01,98042,47.3568,-122.163,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,364000.0,84000.0
1760651000,2014-06-13,250000.0,3,2.25,1400,3814,2.0,no,0,3,7,1400,0,2012-01-01,1970-01-01,98042,47.3584,-122.083,6,2014-06,2014,summer,new,no,292500.0,300000.0,buy,325000.0,75000.0
5416300230,2014-07-17,775000.0,4,3.5,4130,77832,2.0,no,2,3,10,4130,0,2011-01-01,1970-01-01,98042,47.3229,-122.045,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,852500.0000000001,77500.00000000012
2222059154,2014-08-13,407000.0,4,2.5,2927,6000,2.0,no,0,3,7,2927,0,2011-01-01,1970-01-01,98042,47.3737,-122.16,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,447700.00000000006,40700.00000000006
9478500180,2014-08-28,317750.0,3,2.5,1980,4500,2.0,no,0,3,7,1980,0,2012-01-01,1970-01-01,98042,47.3682,-122.117,8,2014-08,2014,summer,new,no,292500.0,300000.0,buy,349525.0,31775.0
1760650900,2014-07-21,337500.0,4,2.5,2330,4907,2.0,no,0,3,7,2330,0,2013-01-01,1970-01-01,98042,47.358999999999995,-122.081,7,2014-07,2014,summer,new,no,292500.0,300000.0,buy,371250.00000000006,33750.00000000006
3444100400,2015-03-16,349000.0,3,1.75,1790,50529,1.0,no,0,5,7,1090,700,1965-01-01,1970-01-01,98042,47.3511,-122.073,3,2015-03,2015,spring,new,yes,292500.0,301000.0,buy,383900.00000000006,34900.00000000006
1843100340,2015-03-05,348000.0,3,2.25,2570,8491,2.0,no,0,4,8,2570,0,1989-01-01,1970-01-01,98042,47.3759,-122.125,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,382800.00000000006,34800.00000000006
5467900070,2014-05-02,342000.0,3,2.0,1930,11947,1.0,no,0,4,8,1930,0,1966-01-01,1970-01-01,98042,47.3672,-122.15100000000001,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,376200.00000000006,34200.00000000006
8562890700,2014-05-30,395000.0,4,2.5,2910,5000,2.0,no,0,3,8,2910,0,2002-01-01,1970-01-01,98042,47.3782,-122.12700000000001,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,434500.00000000006,39500.00000000006
5469300270,2014-05-06,234000.0,3,1.75,1490,8366,1.0,no,0,4,7,1010,480,1975-01-01,1970-01-01,98042,47.375,-122.14,5,2014-05,2014,spring,new,yes,292500.0,301000.0,buy,304200.0,70200.0
8651430560,2014-05-22,180000.0,3,1.0,870,5330,1.0,no,0,3,6,870,0,1969-01-01,2014-01-01,98042,47.369,-122.07700000000001,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,234000.0,54000.0
8651402920,2014-05-05,219900.0,4,1.5,1120,5427,1.0,no,0,3,6,1120,0,1969-01-01,2014-01-01,98042,47.3628,-122.087,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,285870.0,65970.0
1721069036,2014-05-29,412000.0,3,1.75,1950,52256,1.0,no,0,4,8,1950,0,1985-01-01,1970-01-01,98042,47.3133,-122.07799999999999,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,453200.00000000006,41200.00000000006
1022059082,2014-05-08,307000.0,3,1.75,1890,13860,1.0,no,0,5,7,1890,0,1966-01-01,1970-01-01,98042,47.4156,-122.149,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,337700.0,30700.0
8651430370,2015-04-25,150000.0,3,1.0,1240,5200,1.0,no,0,3,6,1240,0,1969-01-01,1970-01-01,98042,47.3701,-122.079,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,195000.0,45000.0
2517000700,2015-04-21,325000.0,3,2.5,2540,4260,2.0,no,0,3,7,2540,0,2005-01-01,1970-01-01,98042,47.3989,-122.164,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,357500.0,32500.0
6654700240,2015-04-08,332000.0,4,2.5,1980,6566,2.0,no,0,3,8,1980,0,2004-01-01,1970-01-01,98042,47.3809,-122.09700000000001,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,365200.00000000006,33200.00000000006
3622059155,2014-05-23,235000.0,4,2.5,1810,39639,1.0,no,0,3,7,1230,580,1970-01-01,1970-01-01,98042,47.3472,-122.11,5,2014-05,2014,spring,new,yes,292500.0,301000.0,buy,305500.0,70500.0
6791400800,2015-04-13,347500.0,3,1.0,1830,12036,1.0,no,0,3,7,1550,280,1977-01-01,1970-01-01,98042,47.3126,-122.04299999999999,4,2015-04,2015,spring,new,yes,292500.0,301000.0,buy,382250.00000000006,34750.00000000006
1796350570,2014-05-21,195000.0,3,1.75,1380,7350,1.0,no,0,3,7,990,390,1981-01-01,1970-01-01,98042,47.369,-122.09299999999999,5,2014-05,2014,spring,new,yes,292500.0,301000.0,buy,253500.0,58500.0
8651410090,2015-05-08,209000.0,2,1.0,840,5265,1.0,no,0,5,6,840,0,1969-01-01,1970-01-01,98042,47.3644,-122.08200000000001,5,2015-05,2015,spring,new,no,292500.0,301000.0,buy,271700.0,62700.0
8651401270,2015-05-04,203000.0,3,1.0,840,6500,1.0,no,0,5,6,840,0,1969-01-01,1970-01-01,98042,47.3637,-122.083,5,2015-05,2015,spring,new,no,292500.0,301000.0,buy,263900.0,60900.0
7215420590,2015-05-04,530000.0,4,2.5,2940,35996,2.0,no,0,3,9,2940,0,1995-01-01,1970-01-01,98042,47.3401,-122.06700000000001,5,2015-05,2015,spring,new,no,292500.0,301000.0,buy,583000.0,53000.0
1322059002,2015-03-19,350000.0,3,1.75,1980,273556,1.0,no,0,3,6,1040,940,1956-01-01,1999-01-01,98042,47.4012,-122.11,3,2015-03,2015,spring,new,yes,292500.0,301000.0,buy,385000.00000000006,35000.00000000006
4397000100,2015-03-24,464000.0,4,2.5,3140,12591,2.0,no,0,3,9,3140,0,1993-01-01,1970-01-01,98042,47.3826,-122.146,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,510400.00000000006,46400.00000000006
7237300090,2015-04-02,335000.0,5,2.5,2400,4548,2.0,no,0,3,7,2400,0,2003-01-01,1970-01-01,98042,47.371,-122.12700000000001,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,368500.00000000006,33500.00000000006
2222059064,2015-03-18,285000.0,4,1.75,1870,22072,1.0,no,0,3,7,1070,800,1959-01-01,1970-01-01,98042,47.3775,-122.165,3,2015-03,2015,spring,new,yes,292500.0,301000.0,buy,370500.0,85500.0
5469500020,2015-05-05,439950.0,3,2.25,2170,15000,2.0,no,0,4,8,2170,0,1978-01-01,1970-01-01,98042,47.3863,-122.15799999999999,5,2015-05,2015,spring,new,no,292500.0,301000.0,buy,483945.00000000006,43995.00000000006
5467910020,2014-05-16,425000.0,3,2.5,2670,13218,1.0,no,0,4,10,2670,0,1988-01-01,1970-01-01,98042,47.3683,-122.15299999999999,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,467500.00000000006,42500.00000000006
2618300080,2014-05-02,242500.0,3,1.5,1200,9720,1.0,no,0,4,7,1200,0,1965-01-01,1970-01-01,98042,47.4225,-122.15299999999999,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,315250.0,72750.0
5468780250,2014-05-08,325900.0,4,2.5,2320,6270,2.0,no,0,3,8,2320,0,2004-01-01,1970-01-01,98042,47.3501,-122.14,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,358490.0,32590.0
5467910190,2014-05-27,325000.0,3,1.75,1780,13095,1.0,no,0,4,9,1780,0,1983-01-01,1970-01-01,98042,47.367,-122.152,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,357500.0,32500.0
1843130980,2014-05-06,284000.0,4,2.5,2000,5390,2.0,no,0,3,7,2000,0,2003-01-01,1970-01-01,98042,47.3732,-122.12899999999999,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,369200.0,85200.0
8651401680,2015-04-08,198000.0,3,1.0,860,5185,1.0,no,0,4,6,860,0,1968-01-01,1970-01-01,98042,47.3634,-122.086,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,257400.0,59400.0
8648210050,2015-04-03,280000.0,3,1.75,1480,8165,1.0,no,0,4,7,1480,0,1985-01-01,1970-01-01,98042,47.3624,-122.079,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,364000.0,84000.0
4397000020,2015-03-24,409000.0,3,2.5,2740,9168,2.0,no,0,3,9,2740,0,1991-01-01,1970-01-01,98042,47.3835,-122.148,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,449900.00000000006,40900.00000000006
2799800750,2015-04-16,300000.0,4,2.5,2500,4750,2.0,no,0,3,8,2500,0,2003-01-01,1970-01-01,98042,47.3666,-122.12200000000001,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,390000.0,90000.0
7861000021,2015-04-29,309933.0,3,1.75,1820,78408,1.0,no,0,3,6,1220,600,1950-01-01,1970-01-01,98042,47.3364,-122.12799999999999,4,2015-04,2015,spring,old,yes,292500.0,301000.0,buy,340926.30000000005,30993.300000000047
5466350120,2015-03-11,256500.0,3,2.0,1320,8568,1.0,no,0,3,7,1320,0,1993-01-01,1970-01-01,98042,47.3904,-122.164,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,333450.0,76950.0
5469502170,2015-04-14,459950.0,4,2.0,2760,21465,1.0,no,0,4,9,2120,640,1979-01-01,1970-01-01,98042,47.3818,-122.165,4,2015-04,2015,spring,new,yes,292500.0,301000.0,buy,505945.00000000006,45995.00000000006
5469502700,2014-05-08,489990.0,5,2.25,2440,20828,1.5,no,0,4,8,2440,0,1975-01-01,1970-01-01,98042,47.3762,-122.15799999999999,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,538989.0,48999.0
721069087,2014-05-07,651000.0,3,2.5,3240,108366,2.0,no,0,4,10,3240,0,1991-01-01,1970-01-01,98042,47.327,-122.094,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,716100.0,65100.0
4053200410,2014-05-13,273000.0,4,1.5,2180,22870,1.0,no,0,4,6,1280,900,1954-01-01,1975-01-01,98042,47.3187,-122.081,5,2014-05,2014,spring,old,yes,292500.0,301000.0,buy,354900.0,81900.0
1796370730,2014-05-20,259900.0,3,2.0,1490,7770,1.0,no,0,4,7,1490,0,1990-01-01,1970-01-01,98042,47.3686,-122.09,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,337870.0,77970.0
2550820060,2015-04-28,280000.0,3,1.75,1630,10001,1.0,no,0,4,7,1100,530,1977-01-01,1970-01-01,98042,47.3605,-122.12,4,2015-04,2015,spring,new,yes,292500.0,301000.0,buy,364000.0,84000.0
5466310060,2015-03-24,139500.0,2,1.5,1230,1561,2.0,no,0,3,7,1230,0,1983-01-01,1970-01-01,98042,47.3768,-122.149,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,181350.0,41850.0
6600400260,2014-05-12,201000.0,3,1.0,1460,9750,1.0,no,0,4,7,1460,0,1969-01-01,1970-01-01,98042,47.3242,-122.14399999999999,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,261300.0,60300.0
2517000140,2014-05-16,306000.0,3,2.5,1870,5874,2.0,no,0,3,7,1870,0,2005-01-01,1970-01-01,98042,47.3992,-122.163,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,336600.0,30600.0
5467200055,2015-03-07,392500.0,4,2.75,2400,19923,1.0,no,0,5,7,1320,1080,1953-01-01,1970-01-01,98042,47.3616,-122.14399999999999,3,2015-03,2015,spring,old,yes,292500.0,301000.0,buy,431750.00000000006,39250.00000000006
1122059037,2015-04-13,380000.0,3,1.75,1560,104108,1.0,no,0,3,7,1250,310,1970-01-01,1970-01-01,98042,47.4016,-122.131,4,2015-04,2015,spring,new,yes,292500.0,301000.0,buy,418000.00000000006,38000.00000000006
9412700550,2014-05-21,256750.0,3,2.5,1990,8991,1.0,no,0,3,7,1570,420,1969-01-01,1970-01-01,98042,47.3939,-122.164,5,2014-05,2014,spring,new,yes,292500.0,301000.0,buy,333775.0,77025.0
9485950340,2015-03-19,408000.0,3,2.25,2800,35362,2.0,no,0,3,9,2800,0,1985-01-01,1970-01-01,98042,47.3507,-122.089,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,448800.00000000006,40800.00000000006
8651411420,2015-03-05,218000.0,3,1.5,1140,4875,1.0,no,0,5,6,1140,0,1970-01-01,1970-01-01,98042,47.3684,-122.08,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,283400.0,65400.0
5466750140,2015-04-27,270000.0,3,2.25,1420,7800,1.0,no,0,4,7,1130,290,1985-01-01,1970-01-01,98042,47.3598,-122.15700000000001,4,2015-04,2015,spring,new,yes,292500.0,301000.0,buy,351000.0,81000.0
1796360370,2015-03-25,257000.0,3,1.75,1540,8223,1.0,no,0,4,7,1070,470,1987-01-01,1970-01-01,98042,47.3666,-122.089,3,2015-03,2015,spring,new,yes,292500.0,301000.0,buy,334100.0,77100.0
5467910140,2014-05-28,479900.0,3,2.0,1980,12150,1.0,no,0,3,9,1980,0,1994-01-01,1970-01-01,98042,47.3657,-122.152,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,527890.0,47990.0
6699000710,2014-05-20,289000.0,3,2.5,2090,4700,2.0,no,0,3,8,2090,0,2002-01-01,1970-01-01,98042,47.3724,-122.104,5,2014-05,2014,spring,new,no,292500.0,301000.0,buy,375700.0,86700.0
2799800180,2015-03-23,333000.0,4,2.5,2690,5505,2.0,no,0,3,8,2690,0,2004-01-01,1970-01-01,98042,47.3666,-122.119,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,366300.00000000006,33300.00000000006
8092501400,2015-03-18,209950.0,3,1.5,2290,9600,1.0,no,0,4,7,2290,0,1967-01-01,1970-01-01,98042,47.3643,-122.111,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,272935.0,62985.0
2212901010,2015-04-06,229950.0,3,1.75,1170,11960,1.0,no,0,4,7,1170,0,1969-01-01,1970-01-01,98042,47.3279,-122.13600000000001,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,298935.0,68985.0
7237300330,2015-03-12,268000.0,5,2.5,2400,4564,2.0,no,0,3,7,2400,0,2004-01-01,1970-01-01,98042,47.369,-122.126,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,348400.0,80400.0
8651410330,2015-03-06,215150.0,3,1.0,920,4770,1.0,no,0,4,6,920,0,1969-01-01,1970-01-01,98042,47.3654,-122.08200000000001,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,279695.0,64545.0
8647800040,2015-03-25,280000.0,3,2.5,1600,6700,2.0,no,0,3,8,1600,0,1991-01-01,1970-01-01,98042,47.3618,-122.074,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,364000.0,84000.0
4178500580,2015-05-05,339950.0,4,2.25,2200,7150,2.0,no,0,4,7,2200,0,1990-01-01,1970-01-01,98042,47.3595,-122.089,5,2015-05,2015,spring,new,no,292500.0,301000.0,buy,373945.00000000006,33995.00000000006
3832060120,2015-03-16,280000.0,4,2.5,2200,5893,2.0,no,0,3,7,2200,0,2008-01-01,1970-01-01,98042,47.3333,-122.055,3,2015-03,2015,spring,new,no,292500.0,301000.0,buy,364000.0,84000.0
6187100360,2015-04-27,294000.0,3,2.25,1700,9600,2.0,no,0,3,7,1700,0,1984-01-01,1970-01-01,98042,47.39,-122.15799999999999,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,382200.0,88200.0
2722059275,2015-05-12,536000.0,3,2.75,2290,34548,2.0,no,3,4,7,2290,0,1984-01-01,1970-01-01,98042,47.3691,-122.163,5,2015-05,2015,spring,new,no,292500.0,301000.0,buy,589600.0,53600.0
9478500770,2015-04-03,360000.0,4,2.5,2570,4557,2.0,no,0,3,7,2570,0,2009-01-01,1970-01-01,98042,47.367,-122.115,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,396000.00000000006,36000.00000000006
8092500150,2015-04-28,273500.0,4,2.75,1300,9638,1.0,no,0,2,7,1300,0,1983-01-01,1970-01-01,98042,47.3683,-122.109,4,2015-04,2015,spring,new,no,292500.0,301000.0,buy,355550.0,82050.0
